user_id,group,device,pre_spend,converted,revenue
1160,control,mobile,17.55648651539977,0,0.0
1161,treatment,mobile,56.7621354309332,0,0.0
1162,treatment,desktop,22.6060831642077,0,0.0
1163,treatment,mobile,25.31044152071619,0,0.0
1164,treatment,mobile,27.404414773757154,0,0.0
1165,treatment,mobile,58.319899223902205,1,9.27698397231016
1166,control,desktop,58.69825679935238,0,0.0
1167,treatment,mobile,18.243484016722505,0,0.0
1168,control,desktop,89.70979366354841,0,0.0
1169,treatment,mobile,102.23469038607334,0,0.0
1170,control,desktop,42.695166442019676,0,0.0
1171,control,mobile,3.9634104502025607,0,0.0
1172,treatment,desktop,67.58536035217362,0,0.0
1173,control,desktop,64.84907983785193,0,0.0
1174,control,desktop,69.58682014944114,0,0.0
1175,treatment,mobile,32.87519423018986,0,0.0
1176,control,mobile,22.05313968586523,0,0.0
1177,control,mobile,72.9394378042859,0,0.0
1178,control,mobile,36.15908359348905,0,0.0
1179,control,mobile,42.68742430099951,0,0.0
1180,control,mobile,25.549060349994036,0,0.0
1181,treatment,desktop,18.60922073221187,0,0.0
1182,control,desktop,25.647530897639342,0,0.0
1183,treatment,desktop,9.024382225928541,1,54.29619288588944
1184,treatment,desktop,95.77280765550782,0,0.0
1185,treatment,desktop,10.64701238582355,0,0.0
1186,control,desktop,25.173263301058565,0,0.0
1187,control,mobile,45.60099026004319,0,0.0
1188,control,desktop,61.47828943194768,1,14.287159498753303
1189,control,mobile,38.62529852486502,0,0.0
1190,treatment,desktop,19.136775528639266,0,0.0
1191,control,mobile,34.24820209645886,0,0.0
1192,treatment,desktop,9.670449915713334,1,104.21327161510139
1193,control,desktop,105.77672940246515,0,0.0
1194,treatment,desktop,23.486483278797397,1,31.22417984880109
1195,treatment,mobile,86.41702550209175,0,0.0
1196,control,mobile,11.564802779497976,0,0.0
1197,control,mobile,97.95654509398219,1,40.2482438874182
1198,control,mobile,21.35530788267183,0,0.0
1199,treatment,mobile,20.325700216786856,0,0.0
1200,control,desktop,5.879240380226445,0,0.0
1201,treatment,mobile,23.214351290287855,0,0.0
1202,treatment,mobile,58.79669077326664,0,0.0
1203,control,desktop,5.666315206598037,0,0.0
1204,control,mobile,92.84357870291443,0,0.0
1205,control,desktop,24.63849771684825,0,0.0
1206,control,mobile,5.288247010190988,1,170.71673371974947
1207,control,mobile,31.226512898289375,0,0.0
1208,treatment,desktop,15.939388722194606,0,0.0
1209,treatment,mobile,6.243337444085917,0,0.0
1210,control,desktop,32.42956020493735,0,0.0
1211,control,desktop,19.054543056121986,0,0.0
1212,control,mobile,31.835727583451728,0,0.0
1213,control,mobile,50.06061637309993,0,0.0
1214,treatment,desktop,104.52938229731262,0,0.0
1215,treatment,desktop,65.54761607429464,0,0.0
1216,treatment,desktop,22.591405473452507,0,0.0
1217,treatment,desktop,104.85289478868108,0,0.0
1218,treatment,mobile,29.89818225931686,0,0.0
1219,treatment,mobile,25.85365972281202,1,33.21568258839813
1220,treatment,mobile,110.86474230801615,0,0.0
1221,control,desktop,68.34835942936932,0,0.0
1222,treatment,desktop,25.18585582374559,0,0.0
1223,control,desktop,135.23265134626888,0,0.0
1224,treatment,mobile,33.91448640219121,1,45.47520747966057
1225,control,desktop,3.453692908011968,0,0.0
1226,treatment,desktop,40.77354740095832,0,0.0
1227,treatment,desktop,43.77012008981663,0,0.0
1228,control,desktop,32.85511686093376,0,0.0
1229,control,desktop,13.619264301595429,0,0.0
1230,treatment,desktop,65.36036091773386,0,0.0
1231,treatment,mobile,56.48630454929331,1,97.9385372802083
1232,control,mobile,60.50580295651427,0,0.0
1233,treatment,mobile,40.35104688419101,0,0.0
1234,control,desktop,188.3467246467831,0,0.0
1235,treatment,mobile,72.94006391061806,1,89.72476586196798
1236,treatment,mobile,18.817115873802226,0,0.0
1237,treatment,mobile,9.636231950146483,0,0.0
1238,treatment,desktop,34.51455054914838,1,36.1682373155322
1239,control,mobile,20.540500709065782,1,50.527744187252225
1240,treatment,mobile,62.360179133726035,0,0.0
1241,control,mobile,62.39225599877339,0,0.0
1242,control,desktop,39.1828420389031,0,0.0
1243,control,mobile,31.367430411463076,0,0.0
1244,treatment,mobile,34.01983279382945,0,0.0
1245,treatment,mobile,32.538570414880596,0,0.0
1246,control,desktop,33.51670020993402,0,0.0
1247,control,desktop,30.406885939412692,0,0.0
1248,control,desktop,58.43525579219897,0,0.0
1249,treatment,mobile,114.54975461818661,0,0.0
1250,treatment,desktop,18.240639864498355,1,75.11815065825766
1251,control,desktop,63.63153179054813,0,0.0
1252,treatment,desktop,51.04374610856388,0,0.0
1253,control,mobile,62.91846270358258,0,0.0
1254,control,mobile,25.267546839579413,0,0.0
1255,control,desktop,18.983598242786012,1,78.34358183480009
1256,control,mobile,25.865992860971527,0,0.0
1257,treatment,desktop,86.81076783370052,0,0.0
1258,control,desktop,95.42719323113757,0,0.0
1259,control,mobile,1.2839080096066309,0,0.0
1260,treatment,desktop,39.714510421252534,0,0.0
1261,treatment,mobile,33.05184053702777,0,0.0
1262,treatment,desktop,61.560046462186904,1,111.74203339438901
1263,control,desktop,27.76751561046495,0,0.0
1264,control,desktop,55.17327142229864,0,0.0
1265,treatment,desktop,31.767551944139363,0,0.0
1266,control,desktop,41.488473901216494,1,33.140597435119794
1267,treatment,mobile,5.390455200751958,0,0.0
1268,treatment,desktop,60.33428989406559,0,0.0
1269,treatment,desktop,22.78424084027276,0,0.0
1270,control,mobile,17.78513284726651,0,0.0
1271,treatment,desktop,10.901606657157357,1,49.94623626116618
1272,control,desktop,45.61479599750113,1,47.699121306013794
1273,treatment,mobile,32.5389973860316,0,0.0
1274,treatment,desktop,64.20327041422428,0,0.0
1275,treatment,mobile,15.222129794594041,0,0.0
1276,control,desktop,52.7621970812655,0,0.0
1277,treatment,desktop,17.41089647316125,0,0.0
1278,control,desktop,47.78096358812901,0,0.0
1279,treatment,mobile,25.055389425752676,0,0.0
1280,control,mobile,24.574281125180658,0,0.0
1281,control,mobile,20.97578513905226,0,0.0
1282,treatment,mobile,27.714936653828502,0,0.0
1283,treatment,desktop,68.44590018968931,0,0.0
1284,control,mobile,14.51696419069872,1,173.82087943174585
1285,treatment,mobile,21.39474100118802,0,0.0
1286,control,mobile,38.50347122480228,0,0.0
1287,treatment,desktop,34.102823436301634,0,0.0
1288,treatment,desktop,18.338104960330625,0,0.0
1289,treatment,desktop,9.028076140465508,0,0.0
1290,control,desktop,27.538827490433142,0,0.0
1291,treatment,desktop,34.11195073616909,0,0.0
1292,treatment,mobile,25.08547918945734,0,0.0
1293,treatment,desktop,28.300629705745447,0,0.0
1294,treatment,mobile,27.658645276892088,0,0.0
1295,treatment,mobile,6.800135570321824,0,0.0
1296,treatment,mobile,80.56088804111526,0,0.0
1297,treatment,mobile,22.35158444944632,1,60.67267807520202
1298,treatment,desktop,31.581847140928478,0,0.0
1299,control,desktop,16.655099081958834,0,0.0
1300,control,desktop,29.846663655787147,0,0.0
1301,treatment,desktop,15.92956840896526,0,0.0
1302,treatment,desktop,38.389122312510416,0,0.0
1303,treatment,mobile,21.86932390592052,0,0.0
1304,control,desktop,140.66048630591908,0,0.0
1305,treatment,mobile,36.186800389343574,0,0.0
1306,treatment,desktop,54.56508406839171,0,0.0
1307,treatment,mobile,18.531430464364668,0,0.0
1308,control,desktop,15.348274036222936,1,57.50665643708394
1309,treatment,mobile,15.640881991374853,0,0.0
1310,treatment,desktop,15.062813963271637,1,17.174192943738017
1311,control,mobile,36.9818484228844,0,0.0
1312,treatment,mobile,39.242720185238625,0,0.0
1313,treatment,desktop,70.2494676446276,0,0.0
1314,treatment,mobile,73.66438265287226,0,0.0
1315,treatment,desktop,93.02212727870838,0,0.0
1316,treatment,mobile,19.806604101963288,0,0.0
1317,treatment,desktop,13.89960259276121,0,0.0
1318,treatment,desktop,27.806645711752424,0,0.0
1319,control,mobile,68.78192978767274,0,0.0
1320,control,mobile,46.72748281247369,0,0.0
1321,control,mobile,53.83778768965949,0,0.0
1322,control,desktop,140.830855492912,0,0.0
1323,control,mobile,14.716921632482816,0,0.0
1324,treatment,desktop,90.64905699951768,0,0.0
1325,control,desktop,20.206854417091602,1,33.896558288384185
1326,control,mobile,50.48329405077074,0,0.0
1327,treatment,mobile,33.60415961324125,0,0.0
1328,control,mobile,24.603568781280885,0,0.0
1329,control,mobile,30.97818884453915,0,0.0
1330,treatment,desktop,23.544833894848267,0,0.0
1331,treatment,mobile,46.196954051712645,0,0.0
1332,treatment,desktop,53.24527893218577,0,0.0
1333,treatment,mobile,46.598433227658546,0,0.0
1334,control,desktop,7.75866047865886,0,0.0
1335,control,desktop,24.287325076997092,0,0.0
1336,control,desktop,89.14370120145139,0,0.0
1337,control,mobile,54.16116855949021,0,0.0
1338,control,desktop,37.59643927511248,1,42.15591333248686
1339,control,mobile,41.493300916240095,0,0.0
1340,treatment,desktop,5.13139592772724,0,0.0
1341,treatment,desktop,62.55870842946721,0,0.0
1342,treatment,mobile,14.2304851206452,0,0.0
1343,control,desktop,114.46494638909874,0,0.0
1344,treatment,desktop,69.2007802601522,0,0.0
1345,control,mobile,124.4256641172689,1,18.26868563738656
1346,treatment,mobile,50.52278495239297,0,0.0
1347,treatment,mobile,41.111074340442755,0,0.0
1348,treatment,mobile,75.6814480483713,0,0.0
1349,treatment,mobile,11.762831398444341,0,0.0
1350,treatment,mobile,59.043615687944765,0,0.0
1351,control,desktop,12.285838726180131,0,0.0
1352,control,mobile,40.8979193699201,1,50.880893492031085
1353,control,mobile,36.455757285838104,0,0.0
1354,treatment,desktop,29.985884686163228,0,0.0
1355,treatment,desktop,21.72545277573814,1,115.97585026108779
1356,control,desktop,53.72464250177245,0,0.0
1357,control,mobile,24.40197239186717,0,0.0
1358,treatment,desktop,23.84727018781861,0,0.0
1359,control,desktop,24.062662638296146,0,0.0
1360,control,desktop,78.442490044619,0,0.0
1361,treatment,desktop,11.395060336131422,0,0.0
1362,control,desktop,4.250348599317056,0,0.0
1363,treatment,mobile,26.871230781304234,0,0.0
1364,treatment,mobile,31.048385075714297,0,0.0
1365,treatment,desktop,18.095779631889584,0,0.0
1366,treatment,desktop,89.71092892376625,0,0.0
1367,treatment,mobile,14.835964558406687,0,0.0
1368,treatment,mobile,44.54102680231519,0,0.0
1369,control,desktop,38.57102568847302,0,0.0
1370,treatment,mobile,12.269909777322685,0,0.0
1371,control,desktop,52.71286634509237,0,0.0
1372,control,desktop,15.509345105460186,0,0.0
1373,treatment,desktop,64.67472376128198,0,0.0
1374,treatment,desktop,66.14506561377169,0,0.0
1375,treatment,desktop,55.15904910122526,0,0.0
1376,control,mobile,15.869049946853302,1,55.747198357587514
1377,treatment,mobile,31.65080934431371,0,0.0
1378,treatment,mobile,33.081176986672276,0,0.0
1379,treatment,mobile,16.046041942127243,0,0.0
1380,control,desktop,131.55350570874955,0,0.0
1381,treatment,desktop,4.721790806033529,0,0.0
1382,treatment,mobile,30.40109269193341,0,0.0
1383,treatment,mobile,33.75815228167515,0,0.0
1384,treatment,desktop,46.67731154360625,0,0.0
1385,control,desktop,25.63485190001355,0,0.0
1386,control,desktop,22.062232333322186,0,0.0
1387,control,desktop,45.036781842178755,0,0.0
1388,treatment,mobile,12.147881245698187,0,0.0
1389,treatment,desktop,40.20133859231649,0,0.0
1390,control,desktop,16.987262325391562,0,0.0
1391,treatment,desktop,19.540443798376554,0,0.0
1392,treatment,desktop,21.71965686784133,0,0.0
1393,treatment,mobile,38.52116225916071,1,71.42889658260128
1394,treatment,mobile,26.267512251268883,1,17.529399439481498
1395,control,mobile,142.2505922563319,0,0.0
1396,control,mobile,34.98978236246168,0,0.0
1397,control,desktop,19.147534232816877,1,74.14164221956901
1398,treatment,desktop,79.9455952153584,0,0.0
1399,control,desktop,66.35877835128893,0,0.0
1400,treatment,desktop,17.756310650289176,0,0.0
1401,control,mobile,37.20511696999334,1,108.10407253816767
1402,control,desktop,50.59012918510533,1,125.39379665214169
1403,treatment,desktop,32.245180687327526,0,0.0
1404,treatment,mobile,71.28200598023706,0,0.0
1405,treatment,mobile,25.56951650045285,0,0.0
1406,control,mobile,111.5667392104453,0,0.0
1407,treatment,desktop,31.228371006828635,0,0.0
1408,control,mobile,71.2035134137102,0,0.0
1409,control,desktop,59.221782524275085,0,0.0
1410,treatment,desktop,35.213351813849144,0,0.0
1411,control,mobile,35.84821251414554,0,0.0
1412,treatment,mobile,26.6640244813567,0,0.0
1413,control,desktop,21.661406454211946,0,0.0
1414,treatment,desktop,15.739324802187745,0,0.0
1415,control,desktop,14.739376177924996,0,0.0
1416,control,mobile,28.617642395129337,0,0.0
1417,control,mobile,25.268469467326995,0,0.0
1418,control,desktop,53.38342464682108,0,0.0
1419,control,desktop,9.02347272526391,0,0.0
1420,control,mobile,55.66664820644646,0,0.0
1421,treatment,mobile,41.67256938516268,0,0.0
1422,control,desktop,20.98042849960647,0,0.0
1423,control,mobile,71.33569643391255,0,0.0
1424,treatment,desktop,34.521297192661734,0,0.0
1425,control,mobile,2.36055659184787,0,0.0
1426,treatment,mobile,42.86942475114505,0,0.0
1427,treatment,mobile,10.250026573348968,0,0.0
1428,control,desktop,50.98698369971938,0,0.0
1429,treatment,mobile,38.04586821654189,0,0.0
1430,treatment,desktop,132.3577620594373,0,0.0
1431,treatment,mobile,22.569331973145385,0,0.0
1432,treatment,mobile,31.046163231185453,1,32.07378866188668
1433,treatment,mobile,7.918604830618852,1,28.45530423235582
1434,treatment,desktop,21.086311716665584,0,0.0
1435,treatment,desktop,22.92518889349047,0,0.0
1436,treatment,desktop,16.123277731525384,0,0.0
1437,treatment,desktop,14.31841857434897,0,0.0
1438,treatment,mobile,71.7050741540123,0,0.0
1439,control,desktop,84.37126491983852,0,0.0
1440,treatment,mobile,35.770139514128395,1,55.27855946673688
1441,treatment,mobile,19.967253164145298,1,21.82382720868438
1442,control,mobile,88.65316166984512,0,0.0
1443,control,mobile,27.988628750993833,0,0.0
1444,treatment,mobile,56.73034600438018,0,0.0
1445,treatment,mobile,32.38141761610772,0,0.0
1446,control,mobile,16.31577385459088,1,116.23874118553805
1447,treatment,desktop,38.17025606599071,0,0.0
1448,control,mobile,15.043505532415464,0,0.0
1449,treatment,desktop,50.42298083206851,0,0.0
1450,control,mobile,36.32929966319722,0,0.0
1451,treatment,desktop,10.41993551015742,0,0.0
1452,treatment,mobile,19.73472349250427,0,0.0
1453,control,mobile,3.424707219324346,1,62.004118201395556
1454,control,desktop,14.239046013560294,0,0.0
1455,treatment,desktop,20.763138883731337,0,0.0
1456,treatment,desktop,18.30957450230695,0,0.0
1457,control,desktop,9.07718193342904,1,26.98718010435417
1458,control,mobile,36.73161510752727,1,14.988353290482824
1459,treatment,mobile,73.74716361542367,0,0.0
1460,treatment,desktop,66.15502347751803,0,0.0
1461,control,mobile,57.08447552177819,0,0.0
1462,treatment,desktop,8.111450975402917,1,15.291912047341501
1463,control,mobile,32.36501166439764,0,0.0
1464,treatment,mobile,85.45326867183475,0,0.0
1465,treatment,desktop,14.525778690291746,1,96.3546088421572
1466,control,desktop,75.60252149647728,0,0.0
1467,control,mobile,64.86099941272461,0,0.0
1468,control,desktop,37.68899663554171,0,0.0
1469,treatment,mobile,53.721525856435605,0,0.0
1470,treatment,desktop,38.124720865003084,0,0.0
1471,treatment,mobile,59.78280850677333,0,0.0
1472,treatment,mobile,186.2323667752246,0,0.0
1473,treatment,desktop,38.87024829084259,0,0.0
1474,treatment,desktop,65.78756145802186,0,0.0
1475,control,mobile,29.2921474835661,0,0.0
1476,control,desktop,93.47323861220818,1,29.087097327602436
1477,control,desktop,21.03822235021568,0,0.0
1478,treatment,desktop,51.27494707583612,0,0.0
1479,control,mobile,73.07387484582475,0,0.0
1480,treatment,desktop,10.69858580928173,0,0.0
1481,treatment,mobile,16.11032328661406,0,0.0
1482,control,desktop,39.28664894095726,0,0.0
1483,treatment,mobile,20.983817382589322,0,0.0
1484,treatment,desktop,65.19318562365999,0,0.0
1485,control,desktop,18.70394343065088,0,0.0
1486,control,mobile,32.960980257255194,0,0.0
1487,control,desktop,64.97267146655874,0,0.0
1488,control,desktop,30.893836780060123,0,0.0
1489,control,desktop,18.3820075172261,0,0.0
1490,treatment,mobile,26.134748716345673,0,0.0
1491,control,mobile,31.02223038850937,0,0.0
1492,control,mobile,10.243228671620596,0,0.0
1493,treatment,mobile,42.40375761835295,0,0.0
1494,control,mobile,38.4193399273536,0,0.0
1495,control,mobile,56.6926579553277,0,0.0
1496,treatment,mobile,35.10438676124908,0,0.0
1497,treatment,desktop,33.14869049515669,0,0.0
1498,treatment,desktop,21.129596320942767,0,0.0
1499,treatment,mobile,12.369595218518889,0,0.0
1500,treatment,desktop,14.083734917373361,0,0.0
1501,control,mobile,3.335508185545701,1,44.71025968331132
1502,treatment,mobile,50.7149050618445,0,0.0
1503,control,mobile,70.22975493588723,0,0.0
1504,treatment,mobile,25.182800857077055,0,0.0
1505,treatment,desktop,17.87596487801696,0,0.0
1506,control,desktop,31.514116822709305,0,0.0
1507,treatment,desktop,52.9021443554818,0,0.0
1508,control,desktop,22.571076011076038,0,0.0
1509,control,mobile,16.136397566122984,0,0.0
1510,treatment,desktop,8.82721535249244,0,0.0
1511,treatment,mobile,15.440907865774582,0,0.0
1512,control,desktop,14.572154995062052,0,0.0
1513,treatment,mobile,49.999034625551666,0,0.0
1514,treatment,desktop,59.874207053690725,0,0.0
1515,control,mobile,13.597021027328653,0,0.0
1516,treatment,desktop,44.71628001962336,1,128.9465340870949
1517,control,mobile,42.63759686014741,0,0.0
1518,control,desktop,12.989623306604079,0,0.0
1519,treatment,mobile,60.992770864416855,0,0.0
1520,treatment,desktop,14.079864078595284,0,0.0
1521,treatment,desktop,50.40492830763906,0,0.0
1522,treatment,desktop,39.17944297668594,0,0.0
1523,treatment,mobile,14.969690596940797,1,60.410115018841246
1524,treatment,desktop,58.38403534768823,0,0.0
1525,treatment,desktop,21.792690182430263,0,0.0
1526,treatment,desktop,20.424560246622466,0,0.0
1527,treatment,mobile,5.461291510699668,0,0.0
1528,treatment,mobile,82.68692657837136,0,0.0
1529,control,desktop,35.217416187723245,0,0.0
1530,control,mobile,26.908981779117443,0,0.0
1531,control,mobile,20.629112366172,0,0.0
1532,treatment,mobile,83.60760935267206,1,19.476803197572234
1533,control,mobile,23.489345232211573,0,0.0
1534,treatment,desktop,19.07975506801937,1,6.0942709810891245
1535,control,mobile,23.426892977248922,0,0.0
1536,treatment,desktop,36.64910294432904,0,0.0
1537,treatment,mobile,134.09511617498694,0,0.0
1538,treatment,mobile,28.64239506958954,0,0.0
1539,control,desktop,62.97236188806519,0,0.0
1540,treatment,desktop,51.519549129300785,0,0.0
1541,treatment,mobile,79.2552709057076,0,0.0
1542,treatment,mobile,54.89638155049521,0,0.0
1543,treatment,mobile,38.903709170961974,0,0.0
1544,control,desktop,14.032921474153557,0,0.0
1545,control,mobile,19.494252284129672,0,0.0
1546,treatment,mobile,19.956063093917976,0,0.0
1547,treatment,mobile,55.434004484379436,0,0.0
1548,control,desktop,73.28289065276545,1,34.9303457127286
1549,control,desktop,31.572769301500536,0,0.0
1550,control,desktop,26.030231139951688,1,17.370671269252348
1551,treatment,desktop,34.55483407173967,0,0.0
1552,control,desktop,46.264397359624176,0,0.0
1553,treatment,desktop,6.988972256210106,0,0.0
1554,treatment,desktop,29.15828429280259,0,0.0
1555,treatment,desktop,67.0184429372522,0,0.0
1556,treatment,mobile,37.30199393032353,0,0.0
1557,control,desktop,21.126391420234825,0,0.0
1558,control,mobile,30.270022428285795,0,0.0
1559,control,mobile,58.76245250037304,0,0.0
1560,treatment,desktop,5.920696023156262,0,0.0
1561,treatment,mobile,2.35565200051437,0,0.0
1562,control,mobile,20.554607916623677,0,0.0
1563,control,mobile,46.31119792704135,0,0.0
1564,control,desktop,33.25904380818838,0,0.0
1565,control,desktop,15.556925577362543,0,0.0
1566,control,desktop,20.02896410265748,0,0.0
1567,control,mobile,41.90835297068232,0,0.0
1568,control,desktop,33.02787462232961,0,0.0
1569,control,mobile,15.162518318920508,0,0.0
1570,control,mobile,37.307239474757964,0,0.0
1571,treatment,desktop,48.90442808924949,0,0.0
1572,control,desktop,86.59965563731379,0,0.0
1573,control,desktop,34.54445709715343,0,0.0
1574,treatment,mobile,20.949668791966943,0,0.0
1575,treatment,mobile,9.817298887054143,0,0.0
1576,treatment,desktop,19.706457853366132,0,0.0
1577,treatment,mobile,62.172821296583265,0,0.0
1578,treatment,desktop,20.55977600249903,0,0.0
1579,control,desktop,4.480525420462075,0,0.0
1580,treatment,desktop,6.963775402892929,0,0.0
1581,control,desktop,30.540646739421312,0,0.0
1582,control,desktop,9.170051835850341,0,0.0
1583,treatment,desktop,68.01333730382208,0,0.0
1584,control,desktop,35.259527726997085,0,0.0
1585,treatment,desktop,15.790149484864033,1,39.395323707219276
1586,control,desktop,60.861183251855195,0,0.0
1587,treatment,desktop,8.66444573065923,0,0.0
1588,control,desktop,20.17389528567028,0,0.0
1589,treatment,mobile,24.533331509530313,0,0.0
1590,control,desktop,20.407660809005908,1,138.34120613656071
1591,treatment,desktop,8.779182408843361,1,95.06529466195418
1592,control,desktop,26.78054708880826,0,0.0
1593,treatment,mobile,44.410925115450254,0,0.0
1594,control,desktop,13.998938128862902,0,0.0
1595,control,mobile,11.021437556342477,0,0.0
1596,control,desktop,29.048879635777915,0,0.0
1597,treatment,desktop,31.457761643951947,1,71.38037102539423
1598,treatment,desktop,18.967199678601737,0,0.0
1599,treatment,desktop,1.3985544948442783,1,60.49235862056611
1600,control,mobile,11.30173839499449,0,0.0
1601,control,desktop,95.23527819508962,0,0.0
1602,treatment,mobile,105.23787878878272,0,0.0
1603,treatment,mobile,29.562270945675753,0,0.0
1604,control,mobile,24.739003139767366,0,0.0
1605,control,mobile,74.64787371687743,0,0.0
1606,control,mobile,72.7000391614841,0,0.0
1607,control,desktop,46.2756935572481,0,0.0
1608,treatment,mobile,29.954603974899726,0,0.0
1609,treatment,mobile,84.7577173889214,0,0.0
1610,control,mobile,17.233117098201422,0,0.0
1611,treatment,mobile,46.02991226959574,0,0.0
1612,treatment,desktop,14.543771391165471,0,0.0
1613,control,desktop,64.91489311202452,1,49.518455943733365
1614,control,desktop,43.7456926764224,0,0.0
1615,control,desktop,43.18163538541942,0,0.0
1616,control,mobile,26.644530627079874,0,0.0
1617,control,mobile,22.415051847626103,0,0.0
1618,treatment,mobile,83.2216826588074,0,0.0
1619,control,desktop,35.187134586114674,0,0.0
1620,treatment,desktop,5.605710086156604,0,0.0
1621,control,desktop,39.41715651394439,0,0.0
1622,control,desktop,41.66267300993118,1,5.928587682933586
1623,treatment,desktop,45.24450453880684,0,0.0
1624,treatment,desktop,48.908808991045866,0,0.0
1625,control,mobile,14.399213886628875,1,70.92148128451491
1626,control,mobile,33.31565547713973,0,0.0
1627,treatment,desktop,22.061729962659754,0,0.0
1628,control,desktop,107.01806570937647,0,0.0
1629,control,mobile,69.93540326234677,0,0.0
1630,treatment,desktop,49.19815450815851,0,0.0
1631,treatment,desktop,58.881822976788,0,0.0
1632,control,desktop,27.958509839740376,0,0.0
1633,treatment,mobile,55.948297635101056,0,0.0
1634,control,mobile,41.07256006892459,0,0.0
1635,treatment,desktop,99.23842248185008,0,0.0
1636,control,mobile,48.94482363631102,0,0.0
1637,treatment,mobile,64.86403019592115,0,0.0
1638,treatment,mobile,78.26310797096261,0,0.0
1639,treatment,desktop,43.413993182670154,0,0.0
1640,treatment,mobile,17.264818938872725,0,0.0
1641,control,mobile,43.962336939158874,0,0.0
1642,control,desktop,30.5544795660256,0,0.0
1643,treatment,desktop,9.553172092089211,0,0.0
1644,control,desktop,10.611998748442414,0,0.0
1645,treatment,mobile,38.94181164824934,0,0.0
1646,control,mobile,26.41488360556338,0,0.0
1647,treatment,desktop,90.24830496972746,0,0.0
1648,treatment,mobile,17.187061118604667,0,0.0
1649,control,desktop,22.38956342934391,0,0.0
1650,treatment,mobile,40.424768770567006,1,71.15336364730898
1651,control,mobile,22.299344787384424,0,0.0
1652,treatment,desktop,40.340315089589645,0,0.0
1653,treatment,mobile,45.99049017701516,0,0.0
1654,treatment,mobile,22.4523111543511,0,0.0
1655,control,desktop,84.63155276337174,0,0.0
1656,control,mobile,33.27500257925437,0,0.0
1657,control,desktop,14.81066515774566,0,0.0
1658,control,desktop,17.62920855222841,0,0.0
1659,control,desktop,18.987319361040893,0,0.0
1660,control,desktop,26.044403082038222,0,0.0
1661,treatment,mobile,8.798666615847926,0,0.0
1662,treatment,mobile,69.35033650709208,0,0.0
1663,treatment,desktop,22.549291959850088,1,70.42398433798574
1664,control,mobile,33.70858519720497,0,0.0
1665,control,mobile,13.779399070547381,0,0.0
1666,control,mobile,89.36479284534073,0,0.0
1667,control,desktop,72.11066304466345,1,65.13616201129491
1668,control,mobile,10.57720072647481,0,0.0
1669,treatment,desktop,42.9014518678666,0,0.0
1670,control,mobile,9.242108696388202,0,0.0
1671,treatment,mobile,32.35474685770302,0,0.0
1672,treatment,mobile,36.967409289119104,0,0.0
1673,control,mobile,36.787318669502866,0,0.0
1674,treatment,desktop,19.164562838592772,0,0.0
1675,control,mobile,20.460786991622967,1,83.56557235202632
1676,control,desktop,13.64150879263649,0,0.0
1677,control,desktop,60.122734990934575,0,0.0
1678,treatment,mobile,42.99994669973067,0,0.0
1679,control,desktop,32.79593084215764,0,0.0
1680,control,mobile,51.978811777764946,0,0.0
1681,control,mobile,16.0341183546301,1,27.979045276253686
1682,treatment,desktop,56.221531295519725,0,0.0
1683,treatment,mobile,20.5776529948098,0,0.0
1684,treatment,desktop,22.028567372609935,0,0.0
1685,control,desktop,29.751535626250536,0,0.0
1686,control,desktop,79.6232250445087,0,0.0
1687,control,desktop,30.74774046181956,1,44.761863020205666
1688,control,mobile,16.245641479399016,1,66.89325538643811
1689,treatment,desktop,114.77586792668234,0,0.0
1690,treatment,mobile,56.52733919661597,0,0.0
1691,treatment,desktop,53.27683618593396,0,0.0
1692,treatment,desktop,35.486591966609765,0,0.0
1693,control,desktop,31.73713393789545,0,0.0
1694,control,desktop,29.502342516074958,0,0.0
1695,control,desktop,8.465712704409247,0,0.0
1696,treatment,mobile,58.058982849669185,0,0.0
1697,treatment,mobile,56.546024876777025,0,0.0
1698,control,desktop,30.23436949085156,0,0.0
1699,control,mobile,43.27371445817767,1,62.10103648120189
1700,control,desktop,62.96958674723321,0,0.0
1701,treatment,mobile,49.80260814403699,0,0.0
1702,treatment,mobile,17.193909271035693,0,0.0
1703,control,mobile,37.99411463490105,0,0.0
1704,treatment,desktop,39.285826518661764,0,0.0
1705,treatment,desktop,43.21168240062234,0,0.0
1706,control,mobile,14.772230857308198,0,0.0
1707,control,desktop,27.429482624726216,0,0.0
1708,control,mobile,74.22646681377208,0,0.0
1709,treatment,desktop,81.83325965826384,0,0.0
1710,control,desktop,37.05870200091326,0,0.0
1711,treatment,mobile,35.70734628776212,0,0.0
1712,control,mobile,42.991210985515764,0,0.0
1713,treatment,desktop,26.03402150842335,0,0.0
1714,control,mobile,13.05909631948245,0,0.0
1715,treatment,mobile,14.312165616200396,0,0.0
1716,treatment,desktop,15.5576526135347,0,0.0
1717,control,desktop,49.887894786347985,0,0.0
1718,control,desktop,90.92198092235903,0,0.0
1719,treatment,mobile,71.76041751923134,0,0.0
1720,control,desktop,73.80670890021216,0,0.0
1721,treatment,mobile,49.477530803037155,1,109.58510890065874
1722,control,desktop,18.038710694750602,0,0.0
1723,control,mobile,12.919110220687248,0,0.0
1724,treatment,desktop,106.48707598808541,1,15.721249096149307
1725,control,mobile,8.666669390331622,0,0.0
1726,treatment,desktop,32.69046570944029,0,0.0
1727,treatment,desktop,45.23249708799992,0,0.0
1728,control,desktop,43.715348125103574,0,0.0
